# GENERATED by Hercules/tools/export_quest_locations.py from npc scripts.
# quest_id	npc	map	x	y	hunt_zone	source
12101	Laponte	dicastes01	187	230	nyd_dun01	npc/re/quests/quests_dicastes.txt
12102	Laponte	dicastes01	187	230	spl_fild01	npc/re/quests/quests_dicastes.txt
12103	Laponte	dicastes01	187	230	bif_fild01	npc/re/quests/quests_dicastes.txt
12104	Laponte	dicastes01	187	230	man_fild01	npc/re/quests/quests_dicastes.txt
12105	Laponte	dicastes01	187	230	man_fild02	npc/re/quests/quests_dicastes.txt
12106	Kalipo	dicastes01	175	217	spl_fild02	npc/re/quests/quests_dicastes.txt
12107	Kalipo	dicastes01	175	217	nyd_dun01	npc/re/quests/quests_dicastes.txt
12108	Kalipo	dicastes01	175	217	man_fild01	npc/re/quests/quests_dicastes.txt
12109	Kalipo	dicastes01	175	217	man_fild01	npc/re/quests/quests_dicastes.txt
12110	Kalipo	dicastes01	175	217	nyd_dun01	npc/re/quests/quests_dicastes.txt
12111	Kalipo	dicastes01	175	217	man_fild02	npc/re/quests/quests_dicastes.txt
12117	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12118	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12119	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12120	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12121	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12122	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12123	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12124	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12125	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12126	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12127	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12128	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12129	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12130	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12131	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12132	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12133	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12134	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12135	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12136	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12137	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12138	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12139	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12140	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12141	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12142	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12143	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12144	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12145	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12146	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12147	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12148	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12149	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12150	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12151	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12152	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12153	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12154	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12155	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12156	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12157	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12158	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12159	Laponte	dicastes01	187	230		npc/re/quests/quests_dicastes.txt
12160	Kalipo	dicastes01	175	217		npc/re/quests/quests_dicastes.txt
12161	Pura	dicastes01	208	230		npc/re/quests/quests_dicastes.txt
12162	Tragis	dicastes01	225	211		npc/re/quests/quests_dicastes.txt
12163	Calyon	dicastes01	223	190		npc/re/quests/quests_dicastes.txt
12164	Moltuka	dicastes01	211	178		npc/re/quests/quests_dicastes.txt
12165	Papyrus	dic_in01	40	193		npc/re/quests/quests_dicastes.txt
12218	Mysterious Documents	dic_in01	25	190		npc/re/quests/magic_books.txt
12219	Mysterious Documents	dic_in01	25	190		npc/re/quests/magic_books.txt
12220	Mysterious Documents	dic_in01	25	190		npc/re/quests/magic_books.txt
12221	Mysterious Documents	dic_in01	25	190		npc/re/quests/magic_books.txt
12222	Mysterious Documents	dic_in01	25	190		npc/re/quests/magic_books.txt
12225	Elephantine	mora	133	80	bif_fild01	npc/re/quests/quests_mora.txt
12226	Elephantine	mora	133	80	gld_dun02_2	npc/re/quests/quests_mora.txt
12227	Elephantine	mora	133	80		npc/re/quests/quests_mora.txt
12228	Elephantine	mora	133	80	bif_fild01	npc/re/quests/quests_mora.txt
12229	Elephantine	mora	133	80	bif_fild01	npc/re/quests/quests_mora.txt
12230	Elephantine	mora	133	80		npc/re/quests/quests_mora.txt
12231	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12232	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12233	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12234	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12235	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12236	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12237	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12238	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12239	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12240	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12241	Bow-wow	mora	119	103		npc/re/quests/quests_mora.txt
12242	Woof-grrr	mora	124	108		npc/re/quests/quests_mora.txt
12243	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12244	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12245	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12246	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12247	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12248	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12249	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12250	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12251	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12252	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12253	Soul Guide	mora	170	101		npc/re/quests/quests_mora.txt
12254	Missing, the Cleaner	mal_in01	160	34		npc/re/instances/MalangdoCulvert.txt
12278	Taho	ma_scene01	174	179		npc/re/instances/BakonawaLake.txt
12279	Taho	ma_scene01	174	179		npc/re/instances/BakonawaLake.txt
12280	Eclage Guard	ecl_in02	98	32		npc/re/quests/quests_eclage.txt
12281	Clever	ecl_in02	146	114		npc/re/quests/quests_eclage.txt
12283	Clever	ecl_in02	146	114		npc/re/quests/quests_eclage.txt
12302	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12303	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12304	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12305	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12306	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12307	Salim Hamid	iz_ac02	50	169		npc/re/jobs/novice/academy.txt
12316	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12317	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12318	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12319	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12320	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12321	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12322	Hugin	glast_01	204	273		npc/re/instances/OldGlastHeim.txt
12340	Suspicious Man	moc_fild12	261	318		npc/re/jobs/2e/rebellion.txt
12341	Kulbertinov	job_gun	86	29		npc/re/jobs/2e/rebellion.txt
12342	Elwin Conick	job_gun	117	46		npc/re/jobs/2e/rebellion.txt
12343	Ivan Sidorenko	job_gun	120	138		npc/re/jobs/2e/rebellion.txt
12344	Ivan Sidorenko	job_gun	120	138		npc/re/jobs/2e/rebellion.txt
12345	Ivan Sidorenko	job_gun	120	138		npc/re/jobs/2e/rebellion.txt
13000	RWC2011 Agent	prontera	114	81		npc/events/RWC_2011.txt
13001	RWC2011 Agent	prontera	114	81		npc/events/RWC_2011.txt
13002	Gelkah	moc_para01	37	95		npc/re/quests/eden/100-110.txt
13003			0	0	gl_cas01	quest_db
13005			0	0	gl_dun01	quest_db
13007			0	0	gl_sew04	quest_db
13009			0	0	gl_dun01	quest_db
13011			0	0	gl_dun02	quest_db
13013			0	0	spl_fild02	quest_db
13015			0	0	bif_fild01	quest_db
13017			0	0	ra_fild01	quest_db
13019			0	0	ice_dun02	quest_db
13021			0	0	ice_dun02	quest_db
13023			0	0	mag_dun02	quest_db
13025			0	0	mag_dun02	quest_db
13040			0	0	nif_fild02	quest_db
13042			0	0	beach_dun	quest_db
13044			0	0	in_sphinx4	quest_db
13046	Rohtert	moc_para01	41	95	spl_fild03	npc/re/quests/eden/100-110.txt
13047	Rohtert	moc_para01	41	95		npc/re/quests/eden/100-110.txt
13048	Rohtert	moc_para01	41	95	spl_fild03	npc/re/quests/eden/100-110.txt
13049	Rohtert	moc_para01	41	95		npc/re/quests/eden/100-110.txt
13050	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13051	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13052	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13053	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13054	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13055	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13056	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13057	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13058	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13060	Fili	ecl_fild01	190	93		npc/re/quests/quests_eclage.txt
13061	New Oz	ecl_tdun03	68	80		npc/re/quests/quests_eclage.txt
13062	New Oz	ecl_tdun03	68	80		npc/re/quests/quests_eclage.txt
13063	New Oz	ecl_tdun03	68	80	ecl_tdun01	npc/re/quests/quests_eclage.txt
13064	New Oz	ecl_tdun03	68	80		npc/re/quests/quests_eclage.txt
13065	New Oz	ecl_tdun03	68	80		npc/re/quests/quests_eclage.txt
13066	New Oz	ecl_tdun03	68	80		npc/re/quests/quests_eclage.txt
13067			0	0	gl_cas02	quest_db
13069			0	0	gl_cas02	quest_db
13071			0	0	gl_cas02	quest_db
13073			0	0	abyss_01	quest_db
13075			0	0	tha_t02	quest_db
13077			0	0	gl_cas01	quest_db
13081			0	0	nyd_dun01	quest_db
13083			0	0	man_fild01	quest_db
13085			0	0	spl_fild01	quest_db
13087			0	0	man_fild01	quest_db
13089			0	0	bif_fild01	quest_db
13093			0	0	moc_pryd04	quest_db
13095			0	0	gefenia01	quest_db
13097			0	0	juperos_01	quest_db
13101	Arang	iz_ac02	70	85		npc/re/jobs/novice/academy.txt
13102	Arang	iz_ac02	70	85		npc/re/jobs/novice/academy.txt
13119			0	0	tha_t02	quest_db
13121			0	0	tha_t01	quest_db
13123			0	0	tha_t03	quest_db
13125			0	0	tha_t04	quest_db
13127			0	0	ra_san01	quest_db
13129			0	0	ra_san01	quest_db
13131			0	0	ra_san04	quest_db
13133			0	0	nameless_n	quest_db
13135			0	0	nameless_n	quest_db
13137			0	0	nameless_n	quest_db
13139			0	0	abyss_01	quest_db
13141			0	0	abyss_02	quest_db
13143			0	0	lhz_dun01	quest_db
13145			0	0	lhz_dun01	quest_db
13147			0	0	lhz_dun01	quest_db
13149			0	0	lhz_dun01	quest_db
13151			0	0	lhz_dun01	quest_db
13153			0	0	lhz_dun01	quest_db
13155			0	0	moc_fild20	quest_db
13157			0	0	moc_fild20	quest_db
13159			0	0	moc_fild20	quest_db
13161			0	0	dic_dun01	quest_db
13163			0	0	dic_dun01	quest_db
13165			0	0	dic_dun02	quest_db
13167			0	0	dic_dun02	quest_db
14118	Wuhari	eclage	282	255		npc/re/quests/quests_eclage.txt
14119	Wuhuru	ecl_in02	149	117		npc/re/quests/quests_eclage.txt
14122	Wuhuru	ecl_in02	149	117		npc/re/quests/quests_eclage.txt
14125	Wuhari	eclage	282	255		npc/re/quests/quests_eclage.txt
14126	Masione	eclage	200	272		npc/re/quests/quests_eclage.txt
14128	Svery	eclage	170	195		npc/re/quests/quests_eclage.txt
14133	Wuhari	eclage	282	255		npc/re/quests/quests_eclage.txt
14138	A Laphine corpse	ecl_fild01	269	165		npc/re/quests/quests_eclage.txt
14139	Giranni	ecl_fild01	70	285		npc/re/quests/quests_eclage.txt
14141	Wuhari	eclage	282	255		npc/re/quests/quests_eclage.txt
14142	Archer Teacher	iz_ac02	65	109		npc/re/jobs/novice/academy.txt
14154	Dacquoise	iz_ac01	147	50		npc/re/jobs/novice/academy.txt
14155	Dacquoise	iz_ac01	147	50		npc/re/jobs/novice/academy.txt
14156	Dacquoise	iz_ac01	147	50		npc/re/jobs/novice/academy.txt
14157	Dacquoise	iz_ac01	147	50		npc/re/jobs/novice/academy.txt
14158	Archer Teacher	iz_ac02	65	109		npc/re/jobs/novice/academy.txt
14451	Bolak	niflheim	196	185		npc/re/events/halloween_2014.txt
14452	Spiritual Sister	prt_church	96	91		npc/re/events/halloween_2014.txt
14453	Spiritual Sister	prt_church	96	91		npc/re/events/halloween_2014.txt
14454	Bolak	niflheim	196	185		npc/re/events/halloween_2014.txt
14455	Worried Wife	xmas_in	160	175		npc/re/events/halloween_2014.txt
14456	Spiritual Sister	prt_church	96	91		npc/re/events/halloween_2014.txt
14457	Bolak	niflheim	196	185		npc/re/events/halloween_2014.txt
14458	Bolak	niflheim	196	185		npc/re/events/halloween_2014.txt
14459	Bolak	niflheim	196	185		npc/re/events/halloween_2014.txt
14460	Loru	niflheim	194	189		npc/re/events/halloween_2014.txt
14461	Loru	niflheim	194	189		npc/re/events/halloween_2014.txt
14462	Devi	niflheim	191	188		npc/re/events/halloween_2014.txt
14463	Devi	niflheim	191	188	niflheim	npc/re/events/halloween_2014.txt
14464	Loru	niflheim	194	189		npc/re/events/halloween_2014.txt
14465	Devi	niflheim	191	188		npc/re/events/halloween_2014.txt
15000	Trainer Mainz	iz_ac01	134	47		npc/re/jobs/novice/academy.txt
15001	Instructor Argos	izlude	140	260		npc/re/jobs/novice/academy.txt
15002	Dimensional Device	dali	138	118		npc/re/instances/saras_memory.txt
15003	Leon the Adventurer	dali	130	107		npc/re/instances/saras_memory.txt
15055	Union Commander Cliff	xmas	150	134		npc/re/events/christmas_2013.txt
15056	Union Commander Cliff	xmas	150	134		npc/re/events/christmas_2013.txt
15057	Union Commander Cliff	xmas	150	134		npc/re/events/christmas_2013.txt
15059	Union Commander Cliff	xmas	150	134		npc/re/events/christmas_2013.txt
15060	Lonely Kwami	xmas	172	126		npc/re/events/christmas_2013.txt
15061	Lonely Willer	xmas	113	161		npc/re/events/christmas_2013.txt
15062	Lonely Rinka	xmas	131	97		npc/re/events/christmas_2013.txt
15063	Lonely Jee	xmas	121	127		npc/re/events/christmas_2013.txt
15064	Lonely Marty	xmas	150	169		npc/re/events/christmas_2013.txt
16000	Changewagon	aldebaran	72	240		npc/re/quests/skills/merchant_skills.txt
16001	Changewagon	aldebaran	72	240		npc/re/quests/skills/merchant_skills.txt
16002	Changewagon	aldebaran	72	240		npc/re/quests/skills/merchant_skills.txt
16003	Changewagon	aldebaran	72	240		npc/re/quests/skills/merchant_skills.txt
17000	Event Switch	airplane_01	90	63		npc/quests/quests_nameless.txt
17017	Niren	ra_temple	165	57		npc/quests/quests_nameless.txt
18030	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18031	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18032	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18033	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18034	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18035	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18036	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18037	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18038	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18039	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18040	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18041	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18042	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18043	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18044	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18045	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18046	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18047	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18048	Father Biscuss	prt_church	184	110		npc/quests/quests_prontera.txt
18049	Exhausted-Looking Woman	mjolnir_01	316	268		npc/quests/quests_prontera.txt
18050	Exhausted-Looking Woman	mjolnir_01	316	268		npc/quests/quests_prontera.txt
18051	Historian	morocc_in	45	126		npc/quests/quests_prontera.txt
18052	Father Bamph	prt_church	185	106		npc/quests/quests_prontera.txt
18060	Baehideun	mosk_ship	1	1		npc/quests/quests_moscovia.txt
18062	Baehideun	mosk_ship	1	1		npc/quests/quests_moscovia.txt
18069	Gallina	mosk_in	144	279		npc/quests/quests_moscovia.txt
18070	Baba Yaga, the Horrible	mosk_in	215	46		npc/quests/quests_moscovia.txt
18079	Csar Alexsay III	mosk_in	131	92		npc/quests/quests_moscovia.txt
18100	Berbayeff	moscovia	171	71		npc/quests/quests_moscovia.txt
18101	Mr. Ibanoff	moscovia	135	49		npc/quests/quests_moscovia.txt
18102	Mr. Ibanoff	moscovia	135	49		npc/quests/quests_moscovia.txt
18103	Mr. Ibanoff	moscovia	135	49		npc/quests/quests_moscovia.txt
18119	Csar Alexsay III	mosk_in	131	92		npc/quests/quests_moscovia.txt
18120	Csar Alexsay III	mosk_in	131	92		npc/quests/quests_moscovia.txt
18121	Irina	moscovia	211	93		npc/quests/quests_moscovia.txt
20001	Quartermaster Wynne	prontera	156	191		npc/custom/dm_campaign/act_01/arc_01_prontera.txt
20002			0	0	prt_sewb1	quest_db
20003			0	0	prt_maze01	quest_db
20005	Tibbets the Keeper	prontera	146	193	gef_dun02	npc/custom/dm_campaign/act_01/arc_01_prontera.txt
20006	Mira	prontera	150	37		npc/custom/dm_campaign/act_01/arc_01_prontera.txt
20007	Sun-Hwa	payon	181	104		npc/custom/dm_campaign/act_01/arc_02_payon.txt
20008			0	0	prt_sewb2	quest_db
20009			0	0	pay_dun00	quest_db
20012	Scholar Voss	pay_dun04	120	115	gld_dun01	npc/custom/dm_campaign/act_01/arc_02_payon.txt
20013	Rashid the Guide	morocc	159	97		npc/custom/dm_campaign/act_01/arc_03_morroc.txt
20014			0	0	moc_fild01	quest_db
20015			0	0	anthell01	quest_db
20016			0	0	in_sphinx1	quest_db
20017	Osiris's Court	moc_pryd04	91	83	moc_pryd04	npc/custom/dm_campaign/act_01/arc_03_morroc.txt
20018	Amon Ra's Lid	moc_pryd06	102	85	moc_pryd06	npc/custom/dm_campaign/act_01/arc_03_morroc.txt
20019	Apprentice Elsbeth	geffen	120	100		npc/custom/dm_campaign/act_01/arc_04_geffen.txt
20020			0	0	prt_sewb3	quest_db
20021			0	0	gef_fild03	quest_db
20022			0	0	prt_maze01	quest_db
20023	Archmagus Doran	gef_dun02	205	205	gld_dun03	npc/custom/dm_campaign/act_01/arc_04_geffen.txt
20024	Brother Cassell	gef_dun02	218	210		npc/custom/dm_campaign/act_01/arc_04_geffen.txt
20025	Captain Mara	alberta	184	150		npc/custom/dm_campaign/act_01/arc_05_alberta_izlude.txt
20027			0	0	iz_dun03	quest_db
20028			0	0	treasure01	quest_db
20029	Smuggler-Baron Brode	alberta	101	65		npc/custom/dm_campaign/act_01/arc_05_alberta_izlude.txt
20030	Deep Trench Wake	tur_dun04	99	93	beach_dun	npc/custom/dm_campaign/act_01/arc_05_alberta_izlude.txt
20101	Doctor Ingrid Vahl	yuno	155	185		npc/custom/dm_campaign/act_02/arc_06_yuno.txt
20102	Director Aldous Krenn	yuno	160	185		npc/custom/dm_campaign/act_02/arc_06_yuno.txt
20103			0	0	yuno_fild02	quest_db
20104			0	0	juperos_01	quest_db
20105			0	0	yuno_fild02	quest_db
20111	Greta Holm	einbroch	145	230		npc/custom/dm_campaign/act_02/arc_07_einbroch.txt
20112	Supervisor Kessler	einbroch	160	200		npc/custom/dm_campaign/act_02/arc_07_einbroch.txt
20113			0	0	ein_dun01	quest_db
20114			0	0	lhz_dun01	quest_db
20115			0	0	ein_dun01	quest_db
20121	Sir Aldric Unfrocked	geffen	120	120		npc/custom/dm_campaign/act_02/arc_08_glast_heim.txt
20122			0	0	gl_cas02	quest_db
20123			0	0	gl_church	quest_db
20124	Brother Manfred	gl_in01	120	120		npc/custom/dm_campaign/act_02/arc_08_glast_heim.txt
20131	Acolyte Naima	rachel	120	120		npc/custom/dm_campaign/act_02/arc_09_rachel.txt
20132			0	0	ice_dun02	quest_db
20133			0	0	ice_dun01	quest_db
20134	High Prelate Karsh	rachel	130	120		npc/custom/dm_campaign/act_02/arc_09_rachel.txt
20141	Doctor Sabine Reuter	lighthalzen	120	120		npc/custom/dm_campaign/act_02/arc_10_lighthalzen.txt
20142			0	0	lhz_dun01	quest_db
20143			0	0	kh_dun01	quest_db
20144	Director Hallan Reise	lighthalzen	130	120		npc/custom/dm_campaign/act_02/arc_10_lighthalzen.txt
20151	Priest Eadric	hugel	100	100		npc/custom/dm_campaign/act_03/arc_11_hugel.txt
20153			0	0	hu_fild02	quest_db
20154			0	0	abyss_01	quest_db
20155	Zealot Bjorn	hugel	110	100		npc/custom/dm_campaign/act_03/arc_11_hugel.txt
20161	Envoy Aelith	mid_camp	100	100		npc/custom/dm_campaign/act_03/arc_12_new_world.txt
20163			0	0	bif_fild01	quest_db
20164			0	0	spl_fild01	quest_db
20165	Captain Vance	mid_camp	110	100		npc/custom/dm_campaign/act_03/arc_12_new_world.txt
20171	Father Quill	nameless_i	100	100		npc/custom/dm_campaign/act_03/arc_13_nameless_island.txt
20173			0	0	nameless_n	quest_db
20174			0	0	nameless_n	quest_db
20175	The Broker Carrion	nameless_i	110	100		npc/custom/dm_campaign/act_03/arc_13_nameless_island.txt
20181	Foreman Dunmar	veins	100	100		npc/custom/dm_campaign/act_03/arc_14_veins.txt
20183			0	0	thor_v01	quest_db
20184			0	0	ice_dun01	quest_db
20185	Prelate Hesma	veins	110	100		npc/custom/dm_campaign/act_03/arc_14_veins.txt
20191	Keeper Lysandra	aldebaran	100	100		npc/custom/dm_campaign/act_04/arc_15_thanatos.txt
20192			0	0	tha_t02	quest_db
20193			0	0	tha_t02	quest_db
20194	Scholar Pratt	aldebaran	110	100		npc/custom/dm_campaign/act_04/arc_15_thanatos.txt
20201	Kronecker G Heine	prontera	150	150		npc/custom/dm_campaign/act_04/arc_16_prontera_banquet.txt
20202			0	0	gl_prison	quest_db
20203			0	0	prt_maze01	quest_db
20204	Matron Rina	prt_q	100	100		npc/custom/dm_campaign/act_04/arc_16_prontera_banquet.txt
20211	Doctor Mira Tressa	ba_in01	100	100		npc/custom/dm_campaign/act_04/arc_17_varmundt.txt
20212			0	0	kh_dun01	quest_db
20213			0	0	lhz_dun04	quest_db
20214	The Administrator	ba_in01	110	100		npc/custom/dm_campaign/act_04/arc_17_varmundt.txt
20221	The Familiar Dead	niflheim	100	100		npc/custom/dm_campaign/act_04/arc_18_niflheim.txt
20222			0	0	niflheim	quest_db
20223			0	0	niflheim	quest_db
20231	Loki The Voice	moc_ruins	150	150		npc/custom/dm_campaign/act_04/arc_19_finale.txt
20232			0	0	moc_pryd02	quest_db
20233	The Central Choice	moc_fild22	175	140		npc/custom/dm_campaign/act_04/arc_19_finale.txt
21001	Wounded Swordsman	iz_int	56	32		npc/re/jobs/novice/academy.txt
21002	Sailor	int_land	58	69	int_land	npc/re/jobs/novice/academy.txt
40024	Interdimensional Device::gpportal	dali02	41	134		npc/re/instances/ghost_palace.txt
60007	Tower Protection Stone	e_tower	81	105		npc/instances/EndlessTower.txt
60008	Tower Protection Stone	e_tower	81	105		npc/instances/EndlessTower.txt
60101	Gregor	moc_fild02	74	329	moc_fild01	npc/pre-re/quests/collection/quest_pecopeco.txt
60102	Gregor	moc_fild02	74	329	moc_fild01	npc/pre-re/quests/collection/quest_pecopeco.txt
60103	Gregor	moc_fild02	74	329	moc_fild01	npc/pre-re/quests/collection/quest_pecopeco.txt
60104	Shone	moc_fild17	208	346	moc_fild16	npc/pre-re/quests/collection/quest_hode.txt
60105	Shone	moc_fild17	208	346	moc_fild16	npc/pre-re/quests/collection/quest_hode.txt
60106	Shone	moc_fild17	208	346	moc_fild16	npc/pre-re/quests/collection/quest_hode.txt
60107	Langry	gef_fild07	321	193	prt_maze01	npc/pre-re/quests/collection/quest_fabre.txt
60108	Langry	gef_fild07	321	193	prt_maze01	npc/pre-re/quests/collection/quest_fabre.txt
60109	Langry	gef_fild07	321	193	prt_maze01	npc/pre-re/quests/collection/quest_fabre.txt
60110	Halgus	gef_fild04	191	54	prt_maze01	npc/pre-re/quests/collection/quest_pupa.txt
60111	Halgus	gef_fild04	191	54	prt_maze01	npc/pre-re/quests/collection/quest_pupa.txt
60112	Halgus	gef_fild04	191	54	prt_maze01	npc/pre-re/quests/collection/quest_pupa.txt
60113	Nutters	mjolnir_01	293	20	prt_maze01	npc/pre-re/quests/collection/quest_coco.txt
60114	Nutters	mjolnir_01	293	20	prt_maze01	npc/pre-re/quests/collection/quest_coco.txt
60115	Nutters	mjolnir_01	293	20	prt_maze01	npc/pre-re/quests/collection/quest_coco.txt
60116	Yullo	mjolnir_01	296	29	prt_maze01	npc/pre-re/quests/collection/quest_caramel.txt
60117	Yullo	mjolnir_01	296	29	prt_maze01	npc/pre-re/quests/collection/quest_caramel.txt
60118	Yullo	mjolnir_01	296	29	prt_maze01	npc/pre-re/quests/collection/quest_caramel.txt
60119	Cuir	cmd_fild01	362	256	cmd_fild03	npc/pre-re/quests/collection/quest_alligator.txt
60120	Cuir	cmd_fild01	362	256	cmd_fild03	npc/pre-re/quests/collection/quest_alligator.txt
60121	Cuir	cmd_fild01	362	256	cmd_fild03	npc/pre-re/quests/collection/quest_alligator.txt
60122	Laertes	prt_fild04	356	148	prt_maze01	npc/pre-re/quests/collection/quest_creamy.txt
60123	Laertes	prt_fild04	356	148	prt_maze01	npc/pre-re/quests/collection/quest_creamy.txt
60124	Laertes	prt_fild04	356	148	prt_maze01	npc/pre-re/quests/collection/quest_creamy.txt
